S,I,R,mortes,tempo
6.0922,10.2302,53.6777,1.0736,291.0
6.0891,10.2216,53.6893,1.0738,291.1
6.0859,10.2131,53.7009,1.0740,291.2
6.0828,10.2046,53.7125,1.0743,291.3
6.0797,10.1962,53.7241,1.0745,291.4
6.0766,10.1877,53.7357,1.0747,291.5
6.0735,10.1792,53.7473,1.0749,291.6
6.0704,10.1707,53.7589,1.0752,291.7
6.0674,10.1622,53.7704,1.0754,291.8
6.0643,10.1538,53.7820,1.0756,291.9
6.0612,10.1453,53.7935,1.0759,292.0
6.0581,10.1369,53.8050,1.0761,292.1
6.0551,10.1284,53.8166,1.0763,292.2
6.0520,10.1200,53.8281,1.0766,292.3
6.0489,10.1115,53.8396,1.0768,292.4
6.0459,10.1031,53.8511,1.0770,292.5
6.0428,10.0947,53.8625,1.0773,292.6
6.0398,10.0862,53.8740,1.0775,292.7
6.0367,10.0778,53.8855,1.0777,292.8
6.0337,10.0694,53.8969,1.0779,292.9
6.0306,10.0610,53.9084,1.0782,293.0
6.0276,10.0526,53.9198,1.0784,293.1
6.0246,10.0442,53.9312,1.0786,293.2
6.0215,10.0358,53.9426,1.0789,293.3
6.0185,10.0275,53.9541,1.0791,293.4
6.0155,10.0191,53.9655,1.0793,293.5
6.0125,10.0107,53.9768,1.0795,293.6
6.0095,10.0023,53.9882,1.0798,293.7
6.0065,9.9940,53.9996,1.0800,293.8
6.0035,9.9856,54.0109,1.0802,293.9
6.0005,9.9773,54.0223,1.0804,294.0
5.9975,9.9689,54.0336,1.0807,294.1
5.9945,9.9606,54.0450,1.0809,294.2
5.9915,9.9523,54.0563,1.0811,294.3
5.9885,9.9439,54.0676,1.0814,294.4
5.9856,9.9356,54.0789,1.0816,294.5
5.9826,9.9273,54.0902,1.0818,294.6
5.9796,9.9190,54.1015,1.0820,294.7
5.9766,9.9107,54.1127,1.0823,294.8
5.9737,9.9024,54.1240,1.0825,294.9
5.9707,9.8941,54.1352,1.0827,295.0
5.9678,9.8858,54.1465,1.0829,295.1
5.9648,9.8775,54.1577,1.0832,295.2
5.9619,9.8692,54.1689,1.0834,295.3
5.9589,9.8610,54.1802,1.0836,295.4
5.9560,9.8527,54.1914,1.0838,295.5
5.9531,9.8444,54.2026,1.0841,295.6
5.9501,9.8362,54.2137,1.0843,295.7
5.9472,9.8279,54.2249,1.0845,295.8
5.9443,9.8197,54.2361,1.0847,295.9
5.9414,9.8114,54.2472,1.0849,296.0
5.9384,9.8032,54.2584,1.0852,296.1
5.9355,9.7950,54.2695,1.0854,296.2
5.9326,9.7867,54.2807,1.0856,296.3
5.9297,9.7785,54.2918,1.0858,296.4
5.9268,9.7703,54.3029,1.0861,296.5
5.9239,9.7621,54.3140,1.0863,296.6
5.9210,9.7539,54.3251,1.0865,296.7
5.9182,9.7457,54.3362,1.0867,296.8
5.9153,9.7375,54.3473,1.0869,296.9
5.9124,9.7293,54.3583,1.0872,297.0
5.9095,9.7211,54.3694,1.0874,297.1
5.9066,9.7130,54.3804,1.0876,297.2
5.9038,9.7048,54.3915,1.0878,297.3
5.9009,9.6966,54.4025,1.0880,297.4
5.8980,9.6885,54.4135,1.0883,297.5
5.8952,9.6803,54.4245,1.0885,297.6
5.8923,9.6722,54.4355,1.0887,297.7
5.8895,9.6640,54.4465,1.0889,297.8
5.8866,9.6559,54.4575,1.0891,297.9
5.8838,9.6478,54.4685,1.0894,298.0
5.8810,9.6397,54.4794,1.0896,298.1
5.8781,9.6315,54.4904,1.0898,298.2
5.8753,9.6234,54.5013,1.0900,298.3
5.8725,9.6153,54.5123,1.0902,298.4
5.8696,9.6072,54.5232,1.0905,298.5
5.8668,9.5991,54.5341,1.0907,298.6
5.8640,9.5910,54.5450,1.0909,298.7
5.8612,9.5829,54.5559,1.0911,298.8
5.8584,9.5748,54.5668,1.0913,298.9
5.8556,9.5668,54.5777,1.0916,299.0
5.8528,9.5587,54.5886,1.0918,299.1
5.8500,9.5506,54.5994,1.0920,299.2
5.8472,9.5426,54.6103,1.0922,299.3
5.8444,9.5345,54.6211,1.0924,299.4
5.8416,9.5265,54.6319,1.0926,299.5
5.8388,9.5184,54.6428,1.0929,299.6
5.8361,9.5104,54.6536,1.0931,299.7
5.8333,9.5024,54.6644,1.0933,299.8
5.8305,9.4943,54.6752,1.0935,299.9
5.8277,9.4863,54.6860,1.0937,300.0
5.8250,9.4783,54.6968,1.0939,300.1
5.8222,9.4703,54.7075,1.0942,300.2
5.8195,9.4623,54.7183,1.0944,300.3
5.8167,9.4543,54.7290,1.0946,300.4
5.8140,9.4463,54.7398,1.0948,300.5
5.8112,9.4383,54.7505,1.0950,300.6
5.8085,9.4303,54.7612,1.0952,300.7
5.8057,9.4223,54.7720,1.0954,300.8
5.8030,9.4144,54.7827,1.0957,300.9
5.8003,9.4064,54.7934,1.0959,301.0
5.7975,9.3984,54.8041,1.0961,301.1
5.7948,9.3905,54.8147,1.0963,301.2
5.7921,9.3825,54.8254,1.0965,301.3
5.7894,9.3746,54.8361,1.0967,301.4
5.7867,9.3667,54.8467,1.0969,301.5
5.7839,9.3587,54.8574,1.0971,301.6
5.7812,9.3508,54.8680,1.0974,301.7
5.7785,9.3429,54.8786,1.0976,301.8
5.7758,9.3349,54.8892,1.0978,301.9
5.7731,9.3270,54.8999,1.0980,302.0
5.7705,9.3191,54.9104,1.0982,302.1
5.7678,9.3112,54.9210,1.0984,302.2
5.7651,9.3033,54.9316,1.0986,302.3
5.7624,9.2954,54.9422,1.0988,302.4
5.7597,9.2876,54.9528,1.0991,302.5
5.7570,9.2797,54.9633,1.0993,302.6
5.7544,9.2718,54.9739,1.0995,302.7
5.7517,9.2639,54.9844,1.0997,302.8
5.7490,9.2561,54.9949,1.0999,302.9
5.7464,9.2482,55.0054,1.1001,303.0
5.7437,9.2404,55.0159,1.1003,303.1
5.7411,9.2325,55.0264,1.1005,303.2
5.7384,9.2247,55.0369,1.1007,303.3
5.7358,9.2168,55.0474,1.1009,303.4
5.7331,9.2090,55.0579,1.1012,303.5
5.7305,9.2012,55.0684,1.1014,303.6
5.7278,9.1934,55.0788,1.1016,303.7
5.7252,9.1856,55.0893,1.1018,303.8
5.7226,9.1777,55.0997,1.1020,303.9
5.7200,9.1699,55.1101,1.1022,304.0
5.7173,9.1621,55.1206,1.1024,304.1
5.7147,9.1543,55.1310,1.1026,304.2
5.7121,9.1466,55.1414,1.1028,304.3
5.7095,9.1388,55.1518,1.1030,304.4
5.7069,9.1310,55.1621,1.1032,304.5
5.7043,9.1232,55.1725,1.1035,304.6
5.7017,9.1155,55.1829,1.1037,304.7
5.6991,9.1077,55.1932,1.1039,304.8
5.6965,9.1000,55.2036,1.1041,304.9
5.6939,9.0922,55.2139,1.1043,305.0
5.6913,9.0845,55.2243,1.1045,305.1
5.6887,9.0767,55.2346,1.1047,305.2
5.6861,9.0690,55.2449,1.1049,305.3
5.6836,9.0613,55.2552,1.1051,305.4
5.6810,9.0535,55.2655,1.1053,305.5
5.6784,9.0458,55.2758,1.1055,305.6
5.6758,9.0381,55.2861,1.1057,305.7
5.6733,9.0304,55.2963,1.1059,305.8
5.6707,9.0227,55.3066,1.1061,305.9
5.6682,9.0150,55.3169,1.1063,306.0
5.6656,9.0073,55.3271,1.1065,306.1
5.6631,8.9996,55.3373,1.1067,306.2
5.6605,8.9920,55.3476,1.1070,306.3
5.6580,8.9843,55.3578,1.1072,306.4
5.6554,8.9766,55.3680,1.1074,306.5
5.6529,8.9690,55.3782,1.1076,306.6
5.6503,8.9613,55.3884,1.1078,306.7
5.6478,8.9536,55.3986,1.1080,306.8
5.6453,8.9460,55.4087,1.1082,306.9
5.6428,8.9384,55.4189,1.1084,307.0
5.6402,8.9307,55.4291,1.1086,307.1
5.6377,8.9231,55.4392,1.1088,307.2
5.6352,8.9155,55.4494,1.1090,307.3
5.6327,8.9079,55.4595,1.1092,307.4
5.6302,8.9002,55.4696,1.1094,307.5
5.6277,8.8926,55.4797,1.1096,307.6
5.6252,8.8850,55.4898,1.1098,307.7
5.6227,8.8774,55.4999,1.1100,307.8
5.6202,8.8698,55.5100,1.1102,307.9
5.6177,8.8623,55.5201,1.1104,308.0
5.6152,8.8547,55.5302,1.1106,308.1
5.6127,8.8471,55.5402,1.1108,308.2
5.6102,8.8395,55.5503,1.1110,308.3
5.6077,8.8320,55.5603,1.1112,308.4
5.6053,8.8244,55.5704,1.1114,308.5
5.6028,8.8168,55.5804,1.1116,308.6
5.6003,8.8093,55.5904,1.1118,308.7
5.5979,8.8017,55.6004,1.1120,308.8
5.5954,8.7942,55.6104,1.1122,308.9
5.5929,8.7867,55.6204,1.1124,309.0
5.5905,8.7792,55.6304,1.1126,309.1
5.5880,8.7716,55.6404,1.1128,309.2
5.5856,8.7641,55.6503,1.1130,309.3
5.5831,8.7566,55.6603,1.1132,309.4
5.5807,8.7491,55.6702,1.1134,309.5
5.5782,8.7416,55.6802,1.1136,309.6
5.5758,8.7341,55.6901,1.1138,309.7
5.5734,8.7266,55.7001,1.1140,309.8
5.5709,8.7191,55.7100,1.1142,309.9
5.5685,8.7116,55.7199,1.1144,310.0
5.5661,8.7042,55.7298,1.1146,310.1
5.5637,8.6967,55.7397,1.1148,310.2
5.5612,8.6892,55.7495,1.1150,310.3
5.5588,8.6818,55.7594,1.1152,310.4
5.5564,8.6743,55.7693,1.1154,310.5
5.5540,8.6669,55.7791,1.1156,310.6
5.5516,8.6594,55.7890,1.1158,310.7
5.5492,8.6520,55.7988,1.1160,310.8
5.5468,8.6446,55.8087,1.1162,310.9
5.5444,8.6371,55.8185,1.1164,311.0
5.5420,8.6297,55.8283,1.1166,311.1
5.5396,8.6223,55.8381,1.1168,311.2
5.5372,8.6149,55.8479,1.1170,311.3
5.5348,8.6075,55.8577,1.1172,311.4
5.5325,8.6001,55.8675,1.1173,311.5
5.5301,8.5927,55.8773,1.1175,311.6
5.5277,8.5853,55.8870,1.1177,311.7
5.5253,8.5779,55.8968,1.1179,311.8
5.5230,8.5706,55.9065,1.1181,311.9
5.5206,8.5632,55.9163,1.1183,312.0
5.5182,8.5558,55.9260,1.1185,312.1
5.5159,8.5484,55.9357,1.1187,312.2
5.5135,8.5411,55.9454,1.1189,312.3
5.5112,8.5337,55.9551,1.1191,312.4
5.5088,8.5264,55.9648,1.1193,312.5
5.5065,8.5191,55.9745,1.1195,312.6
5.5041,8.5117,55.9842,1.1197,312.7
5.5018,8.5044,55.9939,1.1199,312.8
5.4994,8.4971,56.0035,1.1201,312.9
5.4971,8.4897,56.0132,1.1203,313.0
5.4948,8.4824,56.0228,1.1205,313.1
5.4924,8.4751,56.0325,1.1206,313.2
5.4901,8.4678,56.0421,1.1208,313.3
5.4878,8.4605,56.0517,1.1210,313.4
5.4855,8.4532,56.0613,1.1212,313.5
5.4831,8.4459,56.0710,1.1214,313.6
5.4808,8.4387,56.0806,1.1216,313.7
5.4785,8.4314,56.0901,1.1218,313.8
5.4762,8.4241,56.0997,1.1220,313.9
5.4739,8.4168,56.1093,1.1222,314.0
5.4716,8.4096,56.1189,1.1224,314.1
5.4693,8.4023,56.1284,1.1226,314.2
5.4670,8.3951,56.1380,1.1228,314.3
5.4647,8.3878,56.1475,1.1230,314.4
5.4624,8.3806,56.1570,1.1231,314.5
5.4601,8.3734,56.1666,1.1233,314.6
5.4578,8.3661,56.1761,1.1235,314.7
5.4555,8.3589,56.1856,1.1237,314.8
5.4533,8.3517,56.1951,1.1239,314.9
5.4510,8.3445,56.2046,1.1241,315.0
5.4487,8.3373,56.2141,1.1243,315.1
5.4464,8.3301,56.2235,1.1245,315.2
5.4442,8.3229,56.2330,1.1247,315.3
5.4419,8.3157,56.2425,1.1248,315.4
5.4396,8.3085,56.2519,1.1250,315.5
5.4374,8.3013,56.2613,1.1252,315.6
5.4351,8.2941,56.2708,1.1254,315.7
5.4329,8.2870,56.2802,1.1256,315.8
5.4306,8.2798,56.2896,1.1258,315.9
5.4284,8.2726,56.2990,1.1260,316.0
5.4261,8.2655,56.3084,1.1262,316.1
5.4239,8.2583,56.3178,1.1264,316.2
5.4216,8.2512,56.3272,1.1265,316.3
5.4194,8.2440,56.3366,1.1267,316.4
5.4172,8.2369,56.3459,1.1269,316.5
5.4149,8.2298,56.3553,1.1271,316.6
5.4127,8.2227,56.3647,1.1273,316.7
5.4105,8.2155,56.3740,1.1275,316.8
5.4083,8.2084,56.3833,1.1277,316.9
5.4060,8.2013,56.3927,1.1279,317.0
5.4038,8.1942,56.4020,1.1280,317.1
5.4016,8.1871,56.4113,1.1282,317.2
5.3994,8.1800,56.4206,1.1284,317.3
5.3972,8.1729,56.4299,1.1286,317.4
5.3950,8.1659,56.4392,1.1288,317.5
5.3928,8.1588,56.4485,1.1290,317.6
5.3906,8.1517,56.4577,1.1292,317.7
5.3884,8.1446,56.4670,1.1293,317.8
5.3862,8.1376,56.4763,1.1295,317.9
5.3840,8.1305,56.4855,1.1297,318.0
5.3818,8.1235,56.4947,1.1299,318.1
5.3796,8.1164,56.5040,1.1301,318.2
5.3774,8.1094,56.5132,1.1303,318.3
5.3753,8.1024,56.5224,1.1304,318.4
5.3731,8.0953,56.5316,1.1306,318.5
5.3709,8.0883,56.5408,1.1308,318.6
5.3687,8.0813,56.5500,1.1310,318.7
5.3666,8.0743,56.5592,1.1312,318.8
5.3644,8.0673,56.5684,1.1314,318.9
5.3622,8.0603,56.5775,1.1316,319.0
5.3601,8.0533,56.5867,1.1317,319.1
5.3579,8.0463,56.5958,1.1319,319.2
5.3558,8.0393,56.6050,1.1321,319.3
5.3536,8.0323,56.6141,1.1323,319.4
5.3515,8.0253,56.6233,1.1325,319.5
5.3493,8.0183,56.6324,1.1326,319.6
5.3472,8.0114,56.6415,1.1328,319.7
5.3450,8.0044,56.6506,1.1330,319.8
5.3429,7.9975,56.6597,1.1332,319.9
5.3408,7.9905,56.6688,1.1334,320.0
5.3386,7.9836,56.6779,1.1336,320.1
5.3365,7.9766,56.6869,1.1337,320.2
5.3344,7.9697,56.6960,1.1339,320.3
5.3322,7.9627,56.7050,1.1341,320.4
5.3301,7.9558,56.7141,1.1343,320.5
5.3280,7.9489,56.7231,1.1345,320.6
5.3259,7.9420,56.7322,1.1346,320.7
5.3238,7.9351,56.7412,1.1348,320.8
5.3216,7.9282,56.7502,1.1350,320.9
5.3195,7.9213,56.7592,1.1352,321.0
5.3174,7.9144,56.7682,1.1354,321.1
5.3153,7.9075,56.7772,1.1355,321.2
5.3132,7.9006,56.7862,1.1357,321.3
5.3111,7.8937,56.7952,1.1359,321.4
5.3090,7.8869,56.8042,1.1361,321.5
5.3069,7.8800,56.8131,1.1363,321.6
5.3048,7.8731,56.8221,1.1364,321.7
5.3028,7.8663,56.8310,1.1366,321.8
5.3007,7.8594,56.8400,1.1368,321.9
5.2986,7.8526,56.8489,1.1370,322.0
5.2965,7.8457,56.8578,1.1372,322.1
5.2944,7.8389,56.8667,1.1373,322.2
5.2924,7.8320,56.8756,1.1375,322.3
5.2903,7.8252,56.8845,1.1377,322.4
5.2882,7.8184,56.8934,1.1379,322.5
5.2861,7.8116,56.9023,1.1380,322.6
5.2841,7.8048,56.9112,1.1382,322.7
5.2820,7.7980,56.9200,1.1384,322.8
5.2800,7.7912,56.9289,1.1386,322.9
5.2779,7.7844,56.9378,1.1388,323.0
5.2758,7.7776,56.9466,1.1389,323.1
5.2738,7.7708,56.9554,1.1391,323.2
5.2717,7.7640,56.9643,1.1393,323.3
5.2697,7.7572,56.9731,1.1395,323.4
5.2677,7.7505,56.9819,1.1396,323.5
5.2656,7.7437,56.9907,1.1398,323.6
5.2636,7.7369,56.9995,1.1400,323.7
5.2615,7.7302,57.0083,1.1402,323.8
5.2595,7.7234,57.0171,1.1403,323.9
5.2575,7.7167,57.0259,1.1405,324.0
5.2554,7.7099,57.0347,1.1407,324.1
5.2534,7.7032,57.0434,1.1409,324.2
5.2514,7.6965,57.0522,1.1410,324.3
5.2494,7.6897,57.0609,1.1412,324.4
5.2474,7.6830,57.0697,1.1414,324.5
5.2453,7.6763,57.0784,1.1416,324.6
5.2433,7.6696,57.0871,1.1417,324.7
5.2413,7.6629,57.0958,1.1419,324.8
5.2393,7.6562,57.1045,1.1421,324.9
5.2373,7.6495,57.1132,1.1423,325.0
5.2353,7.6428,57.1219,1.1424,325.1
5.2333,7.6361,57.1306,1.1426,325.2
5.2313,7.6294,57.1393,1.1428,325.3
5.2293,7.6228,57.1480,1.1430,325.4
5.2273,7.6161,57.1566,1.1431,325.5
5.2253,7.6094,57.1653,1.1433,325.6
5.2233,7.6028,57.1739,1.1435,325.7
5.2214,7.5961,57.1826,1.1437,325.8
5.2194,7.5895,57.1912,1.1438,325.9
5.2174,7.5828,57.1998,1.1440,326.0
5.2154,7.5762,57.2085,1.1442,326.1
5.2134,7.5696,57.2171,1.1443,326.2
5.2115,7.5629,57.2257,1.1445,326.3
5.2095,7.5563,57.2343,1.1447,326.4
5.2075,7.5497,57.2428,1.1449,326.5
5.2056,7.5431,57.2514,1.1450,326.6
5.2036,7.5365,57.2600,1.1452,326.7
5.2016,7.5299,57.2686,1.1454,326.8
5.1997,7.5233,57.2771,1.1455,326.9
5.1977,7.5167,57.2857,1.1457,327.0
5.1958,7.5101,57.2942,1.1459,327.1
5.1938,7.5035,57.3027,1.1461,327.2
5.1919,7.4969,57.3113,1.1462,327.3
5.1899,7.4904,57.3198,1.1464,327.4
5.1880,7.4838,57.3283,1.1466,327.5
5.1860,7.4772,57.3368,1.1467,327.6
5.1841,7.4707,57.3453,1.1469,327.7
5.1822,7.4641,57.3538,1.1471,327.8
5.1802,7.4576,57.3623,1.1472,327.9
5.1783,7.4510,57.3707,1.1474,328.0
5.1764,7.4445,57.3792,1.1476,328.1
5.1744,7.4379,57.3877,1.1478,328.2
5.1725,7.4314,57.3961,1.1479,328.3
5.1706,7.4249,57.4046,1.1481,328.4
5.1687,7.4184,57.4130,1.1483,328.5
5.1668,7.4119,57.4214,1.1484,328.6
5.1648,7.4054,57.4299,1.1486,328.7
5.1629,7.3989,57.4383,1.1488,328.8
5.1610,7.3924,57.4467,1.1489,328.9
5.1591,7.3859,57.4551,1.1491,329.0
5.1572,7.3794,57.4635,1.1493,329.1
5.1553,7.3729,57.4719,1.1494,329.2
5.1534,7.3664,57.4802,1.1496,329.3
5.1515,7.3599,57.4886,1.1498,329.4
5.1496,7.3535,57.4970,1.1499,329.5
5.1477,7.3470,57.5053,1.1501,329.6
5.1458,7.3406,57.5137,1.1503,329.7
5.1439,7.3341,57.5220,1.1504,329.8
5.1420,7.3277,57.5303,1.1506,329.9
5.1402,7.3212,57.5387,1.1508,330.0
5.1383,7.3148,57.5470,1.1509,330.1
5.1364,7.3083,57.5553,1.1511,330.2
5.1345,7.3019,57.5636,1.1513,330.3
5.1326,7.2955,57.5719,1.1514,330.4
5.1308,7.2891,57.5802,1.1516,330.5
5.1289,7.2827,57.5885,1.1518,330.6
5.1270,7.2763,57.5968,1.1519,330.7
5.1252,7.2698,57.6050,1.1521,330.8
5.1233,7.2635,57.6133,1.1523,330.9
5.1215,7.2571,57.6215,1.1524,331.0
5.1196,7.2507,57.6298,1.1526,331.1
5.1177,7.2443,57.6380,1.1528,331.2
5.1159,7.2379,57.6463,1.1529,331.3
5.1140,7.2315,57.6545,1.1531,331.4
5.1122,7.2252,57.6627,1.1533,331.5
5.1103,7.2188,57.6709,1.1534,331.6
5.1085,7.2124,57.6791,1.1536,331.7
5.1066,7.2061,57.6873,1.1537,331.8
5.1048,7.1997,57.6955,1.1539,331.9
5.1030,7.1934,57.7037,1.1541,332.0
5.1011,7.1871,57.7119,1.1542,332.1
5.0993,7.1807,57.7200,1.1544,332.2
5.0975,7.1744,57.7282,1.1546,332.3
5.0956,7.1681,57.7363,1.1547,332.4
5.0938,7.1618,57.7445,1.1549,332.5
5.0920,7.1554,57.7526,1.1551,332.6
5.0902,7.1491,57.7608,1.1552,332.7
5.0884,7.1428,57.7689,1.1554,332.8
5.0865,7.1365,57.7770,1.1555,332.9
5.0847,7.1302,57.7851,1.1557,333.0
5.0829,7.1239,57.7932,1.1559,333.1
5.0811,7.1177,57.8013,1.1560,333.2
5.0793,7.1114,57.8094,1.1562,333.3
5.0775,7.1051,57.8175,1.1563,333.4
5.0757,7.0988,57.8255,1.1565,333.5
5.0739,7.0926,57.8336,1.1567,333.6
5.0721,7.0863,57.8417,1.1568,333.7
5.0703,7.0800,57.8497,1.1570,333.8
5.0685,7.0738,57.8578,1.1572,333.9
5.0667,7.0676,57.8658,1.1573,334.0
5.0649,7.0613,57.8738,1.1575,334.1
5.0631,7.0551,57.8819,1.1576,334.2
5.0613,7.0488,57.8899,1.1578,334.3
5.0595,7.0426,57.8979,1.1580,334.4
5.0578,7.0364,57.9059,1.1581,334.5
5.0560,7.0302,57.9139,1.1583,334.6
5.0542,7.0240,57.9219,1.1584,334.7
5.0524,7.0178,57.9299,1.1586,334.8
5.0507,7.0116,57.9378,1.1588,334.9
5.0489,7.0054,57.9458,1.1589,335.0
5.0471,6.9992,57.9538,1.1591,335.1
5.0454,6.9930,57.9617,1.1592,335.2
5.0436,6.9868,57.9697,1.1594,335.3
5.0418,6.9806,57.9776,1.1596,335.4
5.0401,6.9744,57.9855,1.1597,335.5
5.0383,6.9683,57.9935,1.1599,335.6
5.0366,6.9621,58.0014,1.1600,335.7
5.0348,6.9560,58.0093,1.1602,335.8
5.0330,6.9498,58.0172,1.1603,335.9
5.0313,6.9437,58.0251,1.1605,336.0
5.0296,6.9375,58.0330,1.1607,336.1
5.0278,6.9314,58.0409,1.1608,336.2
5.0261,6.9252,58.0487,1.1610,336.3
5.0243,6.9191,58.0566,1.1611,336.4
5.0226,6.9130,58.0645,1.1613,336.5
5.0209,6.9069,58.0723,1.1614,336.6
5.0191,6.9008,58.0802,1.1616,336.7
5.0174,6.8946,58.0880,1.1618,336.8
5.0157,6.8885,58.0959,1.1619,336.9
5.0139,6.8824,58.1037,1.1621,337.0
5.0122,6.8763,58.1115,1.1622,337.1
5.0105,6.8703,58.1193,1.1624,337.2
5.0088,6.8642,58.1271,1.1625,337.3
5.0070,6.8581,58.1349,1.1627,337.4
5.0053,6.8520,58.1427,1.1629,337.5
5.0036,6.8459,58.1505,1.1630,337.6
5.0019,6.8399,58.1583,1.1632,337.7
5.0002,6.8338,58.1661,1.1633,337.8
4.9985,6.8278,58.1738,1.1635,337.9
4.9968,6.8217,58.1816,1.1636,338.0
4.9951,6.8157,58.1893,1.1638,338.1
4.9934,6.8096,58.1971,1.1639,338.2
4.9917,6.8036,58.2048,1.1641,338.3
4.9900,6.7975,58.2126,1.1643,338.4
4.9883,6.7915,58.2203,1.1644,338.5
4.9866,6.7855,58.2280,1.1646,338.6
4.9849,6.7795,58.2357,1.1647,338.7
4.9832,6.7734,58.2434,1.1649,338.8
4.9815,6.7674,58.2511,1.1650,338.9
4.9798,6.7614,58.2588,1.1652,339.0
4.9781,6.7554,58.2665,1.1653,339.1
4.9765,6.7494,58.2742,1.1655,339.2
4.9748,6.7434,58.2818,1.1656,339.3
4.9731,6.7375,58.2895,1.1658,339.4
4.9714,6.7315,58.2971,1.1659,339.5
4.9697,6.7255,58.3048,1.1661,339.6
4.9681,6.7195,58.3124,1.1662,339.7
4.9664,6.7136,58.3201,1.1664,339.8
4.9647,6.7076,58.3277,1.1666,339.9
4.9631,6.7016,58.3353,1.1667,340.0
4.9614,6.6957,58.3429,1.1669,340.1
4.9598,6.6897,58.3506,1.1670,340.2
4.9581,6.6838,58.3582,1.1672,340.3
4.9564,6.6779,58.3657,1.1673,340.4
4.9548,6.6719,58.3733,1.1675,340.5
4.9531,6.6660,58.3809,1.1676,340.6
4.9515,6.6601,58.3885,1.1678,340.7
4.9498,6.6542,58.3961,1.1679,340.8
4.9482,6.6482,58.4036,1.1681,340.9
4.9465,6.6423,58.4112,1.1682,341.0
4.9449,6.6364,58.4187,1.1684,341.1
4.9433,6.6305,58.4263,1.1685,341.2
4.9416,6.6246,58.4338,1.1687,341.3
4.9400,6.6187,58.4413,1.1688,341.4
4.9383,6.6129,58.4489,1.1690,341.5
4.9367,6.6070,58.4564,1.1691,341.6
4.9351,6.6011,58.4639,1.1693,341.7
4.9335,6.5952,58.4714,1.1694,341.8
4.9318,6.5894,58.4789,1.1696,341.9
4.9302,6.5835,58.4864,1.1697,342.0
4.9286,6.5776,58.4938,1.1699,342.1
4.9270,6.5718,58.5013,1.1700,342.2
4.9253,6.5659,58.5088,1.1702,342.3
4.9237,6.5601,58.5162,1.1703,342.4
4.9221,6.5543,58.5237,1.1705,342.5
4.9205,6.5484,58.5311,1.1706,342.6
4.9189,6.5426,58.5386,1.1708,342.7
4.9173,6.5368,58.5460,1.1709,342.8
4.9157,6.5309,58.5534,1.1711,342.9
4.9141,6.5251,58.5609,1.1712,343.0
4.9125,6.5193,58.5683,1.1714,343.1
4.9109,6.5135,58.5757,1.1715,343.2
4.9093,6.5077,58.5831,1.1717,343.3
4.9077,6.5019,58.5905,1.1718,343.4
4.9061,6.4961,58.5979,1.1720,343.5
4.9045,6.4903,58.6053,1.1721,343.6
4.9029,6.4845,58.6126,1.1723,343.7
4.9013,6.4788,58.6200,1.1724,343.8
4.8997,6.4730,58.6274,1.1725,343.9
4.8981,6.4672,58.6347,1.1727,344.0
4.8965,6.4615,58.6421,1.1728,344.1
4.8949,6.4557,58.6494,1.1730,344.2
4.8934,6.4499,58.6568,1.1731,344.3
4.8918,6.4442,58.6641,1.1733,344.4
4.8902,6.4384,58.6714,1.1734,344.5
4.8886,6.4327,58.6787,1.1736,344.6
4.8871,6.4270,58.6860,1.1737,344.7
4.8855,6.4212,58.6933,1.1739,344.8
4.8839,6.4155,58.7006,1.1740,344.9
4.8824,6.4098,58.7079,1.1742,345.0
4.8808,6.4041,58.7152,1.1743,345.1
4.8792,6.3983,58.7225,1.1744,345.2
4.8777,6.3926,58.7298,1.1746,345.3
4.8761,6.3869,58.7370,1.1747,345.4
4.8746,6.3812,58.7443,1.1749,345.5
4.8730,6.3755,58.7515,1.1750,345.6
4.8714,6.3698,58.7588,1.1752,345.7
4.8699,6.3641,58.7660,1.1753,345.8
4.8683,6.3585,58.7732,1.1755,345.9
4.8668,6.3528,58.7805,1.1756,346.0
4.8653,6.3471,58.7877,1.1758,346.1
4.8637,6.3414,58.7949,1.1759,346.2
4.8622,6.3358,58.8021,1.1760,346.3
4.8606,6.3301,58.8093,1.1762,346.4
4.8591,6.3245,58.8165,1.1763,346.5
4.8576,6.3188,58.8237,1.1765,346.6
4.8560,6.3132,58.8309,1.1766,346.7
4.8545,6.3075,58.8380,1.1768,346.8
4.8530,6.3019,58.8452,1.1769,346.9
4.8514,6.2963,58.8524,1.1770,347.0
4.8499,6.2906,58.8595,1.1772,347.1
4.8484,6.2850,58.8667,1.1773,347.2
4.8468,6.2794,58.8738,1.1775,347.3
4.8453,6.2738,58.8810,1.1776,347.4
4.8438,6.2682,58.8881,1.1778,347.5
4.8423,6.2626,58.8952,1.1779,347.6
4.8408,6.2570,58.9023,1.1780,347.7
4.8393,6.2514,58.9094,1.1782,347.8
4.8377,6.2458,58.9165,1.1783,347.9
4.8362,6.2402,58.9236,1.1785,348.0
4.8347,6.2346,58.9307,1.1786,348.1
4.8332,6.2290,58.9378,1.1788,348.2
4.8317,6.2235,58.9449,1.1789,348.3
4.8302,6.2179,58.9520,1.1790,348.4
4.8287,6.2123,58.9590,1.1792,348.5
4.8272,6.2068,58.9661,1.1793,348.6
4.8257,6.2012,58.9731,1.1795,348.7
4.8242,6.1957,58.9802,1.1796,348.8
4.8227,6.1901,58.9872,1.1797,348.9
4.8212,6.1846,58.9943,1.1799,349.0
4.8197,6.1790,59.0013,1.1800,349.1
